State,Year,1Ai: Poverty rate,1Aii: Income of bottom 20%,1Bi: Unemployment rate,1Bii: Labor participation rate,1Biii: Perceived job availability,1Ci: Access to basic needs,1Ciia: Mobile phone subscriptions,1Ciib: Broadband internet subscriptions,1Ciii: Literacy Rate,1Di: Business startup costs,1Dii: Time to start a business,1Diii: Perceived climate for new businesses,2Ai: Life expectancy at birth,2Aii: Life expectancy at age 60,2Aiii: Infant mortality rate,2Aiv: Undernourishment,2Bi: Suicide rate,2Bii: Positive experience,2Biii: Suffering,2Ci: Air quality,2Cii: Water quality,2Ciii: Sanitation,3Ai: Political Rights,3Aii: Expression of political views without fear,3B: Civil liberties,3C: Religious freedom,3D: Economic freedom,3E: Perceived Freedom,4Ai: Civic engagement,4Aiia: Importance of Religion,4Aiib: Religious attendance,4Bia: Marriage Rate,4Bib: Self-Reported Marriage,4Biia: Divorce Rate,4Biib: Self-Reported Divorce,4Biii: Children Living with Biological Parents,4Biv: Time spent with friends and family,5Ai: GDP per capita,5Aiia: Perceived personal living standard,5Aiib: Perceived national living standard,5Bi: GDP per capita growth,5Biia: Perceived improvement in personal living standard,5Biib: Perceived improvement in national living standard,6A: Violence and ethnic warfare,6B: Human rights violations,6C: Law and Order,6D: Trust in national institutions,6E: Corruption in business and government,6F: Bureaucracy quality
Albania,2008.0,4.25,2960.0473796768074,13.0,55.9000015258789,,52.3,58.4533146916276,2.01169486235135,95.93864,42.4,9.0,63.0,76.6323170731707,,17.4,5.0,,,,100.0,68.3640818120436,76.1953716125265,3.0,24.0,3.0,2.0,7.4413856498802256,,,,,7.3128132176,71.0,1.2394598674,0.0,87.9,,8.891902647377114,43.0,22.0,0.06635444041443428,35.0,29.0,0.0,7.0,,,-0.545419478922489,-0.347186812200302
Albania,2009.0,,3062.991110949069,13.8000001907349,55.2000007629395,,50.3,77.16738971717871,2.88155283123528,,32.1,6.0,49.0,76.8018780487805,,16.8,,,61.0,12.2,100.0,68.3640818120436,76.1953716125265,3.0,17.0,3.0,2.0,7.472008635991228,47.0,16.2,0.39,28.0,,66.0,,1.0,,,8.926089298294672,53.0,,0.059340626891937635,41.0,36.0,0.0,7.0,73.9,,-0.49327831391160293,-0.23899343497433398
Albania,2010.0,,3171.244432870019,14.1999998092651,55.2000007629395,,51.4,84.0241376856733,3.29306016570316,,31.7,6.0,62.0,76.97851219512201,,16.1,,,61.9,17.5,100.0,68.3640818120436,76.1953716125265,3.0,17.0,3.0,2.0,7.4924239600309255,53.0,13.8,0.44,17.0,,68.0,,1.0,,,8.960821448951302,50.0,,0.0499190666392233,39.0,28.0,0.0,7.0,,,-0.48857776519914203,-0.271427523569882
Albania,2011.0,,3262.5083603416447,,55.0999984741211,,52.7,96.3933945027158,3.9856181055401896,96.8453,29.2,5.5,47.0,77.16321951219508,19.0,15.6,5.0,,63.7,10.4,,,,3.0,12.0,3.0,1.0,7.420970325433615,46.0,13.0,0.35,17.0,8.943084909,67.0,1.6989846721000001,1.0,,,8.989193707724032,52.0,,0.03296194840160194,34.0,22.0,0.0,6.0,71.2,,-0.646906188843045,-0.201495688802328
Albania,2012.0,,3306.1127015071856,,55.0999984741211,22.0,55.3,108.44733472083999,4.9575924443812305,,22.3,4.5,,,,15.0,,,63.9,14.9,,,,3.0,,3.0,,,58.0,15.8,0.48,,,58.0,,1.0,,,9.002470461329535,48.0,,0.025787271650221436,22.0,16.0,0.0,,68.1,37.1,-0.7228481549879571,-0.280335418602518
Albania,2013.0,,,,,,,,,,21.1,4.5,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,
Algeria,1960.0,,,,,,,0.0,,,,,,46.1351219512195,,144.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1961.0,,,,,,,,,,,,,46.5903170731707,,144.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1962.0,,,,,,,,,,,,,47.045,,143.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Algeria,1963.0,,,,,,,,,,,,,47.496195121951196,,143.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
Algeria,1964.0,,,,,,,,,,,,,47.9419024390244,,143.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Algeria,1965.0,,,,,,,0.0,,,,,,48.3760975609756,,143.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1966.0,,,,,,,,,,,,,48.7908048780488,,143.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1967.0,,,,,,,,,,,,,49.187512195122004,,143.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1968.0,,,,,,,,,,,,,49.5727073170732,,143.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1969.0,,,,,,,,,,,,,49.9559024390244,,143.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1970.0,,,,,,,0.0,,,,,,50.34363414634149,,143.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1971.0,,,,,,,,,,,,,50.7439268292683,,142.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1972.0,,,,,,,,,,,,,51.1718048780488,,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1973.0,,,,,,,,,,,,,51.6457073170732,,139.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1974.0,,,,,,,,,,,,,52.188073170731705,,136.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1975.0,,,,,,,0.0,,,,,,52.836243902439,,133.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1976.0,,,,,,,0.0,,,,,,53.630512195122,,129.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1977.0,,,,,,,0.0,,,,,,54.57826829268289,,124.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1978.0,,,,,,,0.0,,,,,,55.667536585365895,,118.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1979.0,,,,,,,0.0,,,,,,56.874878048780495,,112.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Algeria,1980.0,,,,,,,0.0,,,,,,58.1640243902439,,104.6,,,,,,,,,,,,3.8177479430938885,,,,,,,,,,,8.701396312248745,,,,,,0.0,,,,,
Algeria,1981.0,,,,,,,0.0,,,,,,59.486756097561,,96.4,,,,,,,,,,,2.0,,,,,,,,,,,,8.69918177490124,,,,,,0.0,7.0,,,,
Algeria,1982.0,,,,,,,0.0,,,,,,60.7863414634146,,87.3,,,,,,,,,,,2.0,,,,,,,,,,,,8.72878818700112,,,,,,0.0,8.0,,,,
Algeria,1983.0,,,,,,,0.0,,,,,,62.008951219512205,,77.4,,,,,,,,,,,2.0,,,,,,,,,,,,8.74884759744944,,,0.015942847452725672,,,0.0,7.0,,,,
Algeria,1984.0,,,,,,,0.0,,,,,,63.1171219512195,,67.9,,,,,,,,,,,1.0,,,,,,,,,,,,8.771353901758948,,,0.02434908886788301,,,0.0,5.0,,,,
Algeria,1985.0,,,,,,,0.0,,,,,,64.0762682926829,,59.8,,,,,,,,,,,0.0,3.5965686008434816,,,,,,,,,,,8.776706162077886,,,0.01610090316009738,,,0.0,7.0,,,,
Algeria,1986.0,,,,,,,0.0,,,,,,64.8672195121951,,53.5,,,,,,,,,,,1.0,,,,,,,,,,,,8.750862247155588,,,0.0006717754421687873,,,0.0,6.0,,,,
Algeria,1987.0,,,,,,,0.0,,49.63089,,,,65.5101951219512,,48.7,,,,,,,,,,,2.0,,,,,,,,,,,,8.715096513613416,,,-0.018577729218720692,,,0.0,5.0,,,,
Algeria,1988.0,24.55,1919.080093907316,,,,,0.0,,,,,,66.0275365853659,,45.5,,,,,,,,,,,1.0,,,,,,,,,,,,8.67739634053652,,,-0.03256135668079807,,,0.0,4.0,,,,
Algeria,1989.0,,1969.2297479987128,16.8999996185303,,,,0.0,,,,,,66.4336829268293,,43.4,,,,,,,,,,,1.0,,,,,,,,,,,,8.693843952138705,,,-0.0188266213032815,,,0.0,5.0,,,,
Algeria,1990.0,,1952.8246189071695,19.7999992370605,42.2999992370605,,,0.0018577675752520398,,,,,,66.75117073170729,18.0,41.9,,,,,,,,4.0,,4.0,1.0,3.433088219512544,,,,,,,,,,,8.676216006544621,,,-0.012876547671147431,,,0.0,5.0,,,,
Algeria,1991.0,,1899.830603672937,20.6000003814697,42.7999992370605,,,0.0184377043920378,,,,,,67.0031219512195,,40.9,5.2,,,,,,,4.0,,4.0,0.0,,,,,,,,,,,,8.639526572414548,,,-0.012543916934290578,,,4.0,4.0,,,,
Algeria,1992.0,,1906.2268151349247,23.0,43.2999992370605,,,0.0180021296056186,,,,,,67.2187073170732,,40.0,5.2,,,,,,,7.0,,6.0,0.0,,,,,,,,,,,,8.633793789298297,,,-0.019817716406090983,,,4.0,2.0,,,,
Algeria,1993.0,,1841.4652450146189,23.2000007629395,43.7000007629395,,,0.017596676734547,,,,,,67.421,,39.1,5.5,,,,,,,7.0,,6.0,1.0,,,,,,,,,,,,8.590217671951525,,,-0.028259136623830394,,,4.0,2.0,,,,
Algeria,1994.0,,1803.1493697000228,24.399999618530302,44.0999984741211,,,0.00485746756000828,,,,,,67.628512195122,,38.1,6.0,,,,,,,7.0,,7.0,0.0,,,,,,,,,,,,8.560259461726092,,,-0.02607635362983951,,,4.0,2.0,,,,
Algeria,1995.0,23.61,1852.0647994419355,27.899999618530302,44.5999984741211,,,0.0165808985433163,,,,,,67.84819512195119,,37.0,6.4,,,,,,,6.0,,6.0,1.0,4.059999991287554,,,,,,,,,,,8.578173452275118,,,-0.01836930170330564,,,4.0,0.0,,,,
Algeria,1996.0,,1893.7779189201974,,45.0,,,0.040643550676168,,,,,,68.0789268292683,,35.8,6.5,,,,,,,6.0,,6.0,0.0,,,,,,,,,,,,8.600446060594699,,,0.0034152817107750977,,,4.0,3.0,,,-0.479990791090143,-0.9495016708559171
Algeria,1997.0,,1883.0463176838507,25.399999618530302,44.5999984741211,,,0.0595015880255721,,,,,,68.3075853658537,,34.4,6.5,,,,,,,6.0,,6.0,1.0,,,,,,,,,,,,8.594763174950238,,,0.011567631267941358,,,4.0,0.0,,,,
Algeria,1998.0,,1948.582422314876,,44.2999992370605,,,0.0606597884307899,,,,,,68.5260975609756,,32.9,6.3,,,,,,,6.0,,5.0,1.0,,,,,,,,,,,,8.628974473058229,,,0.017077860969267222,,,4.0,4.0,,,-0.9697034936827591,-0.809381061933813
Algeria,1999.0,,1981.627167252093,,44.0,,,0.239210525528913,,,,,,68.7329512195122,,31.3,6.1,,,,,,,6.0,,5.0,1.0,,,,,,,,,,,,8.64579063661853,,,0.015229665853103924,,,4.0,0.0,,,,
Algeria,2000.0,,1996.9284878818653,29.7999992370605,43.7000007629395,,,0.281654834816481,,,,,,68.9301951219512,18.0,29.8,5.8,,,,74.4844161384977,43.29320981014689,52.3907432250529,6.0,,5.0,1.0,4.66,,,,,,,,,,,8.653482571782458,,,0.01976594193945846,,,4.0,4.0,,,-0.9487232929722759,-0.9610207224702281
Algeria,2001.0,,2061.0483248457185,27.2999992370605,43.5,,,0.32276582945298904,0.0,,,,,69.1204390243903,,28.2,5.5,,,,75.84467448971009,41.9802005729348,53.4798347335577,6.0,,5.0,1.0,4.679999999899571,,,,,,,,,,,8.685087076677927,,,0.018880220498691758,,,4.0,4.0,,,,
Algeria,2002.0,,2148.21770783536,25.899999618530302,43.2999992370605,,,1.4319896209663001,0.0,69.8735,,,,69.3052682926829,,26.6,5.2,,,,77.2049328409225,40.667191335723,54.5689262420625,6.0,,5.0,1.0,4.599999999802997,,,,,,,,,,,8.726510853015228,,,0.027271993675936246,,,4.0,2.0,,,-0.9365695446831641,-0.6149317943021999
Algeria,2003.0,,2272.852719406432,23.7000007629395,43.0999984741211,,,4.533907979021519,0.0564025300670921,,16.3,25.0,,69.486243902439,,25.1,5.0,,,,78.5651911921349,39.354182098511,55.6580177505675,6.0,,5.0,1.0,4.627935222380183,,,,,,,,,,,8.782908074849082,,,0.04408597161009165,,,4.0,1.0,,,-0.6681014149191271,-0.6147564267035099
Algeria,2004.0,,2338.1450238820307,20.1000003814697,43.0,,,15.0710173043329,0.11112466557649302,,14.6,25.0,,69.6638780487805,,23.8,5.0,,,,79.92544954334741,38.0411728612992,56.747109259072296,6.0,,5.0,0.0,4.76485638271165,,,,,,,,,,,8.811230217924079,,,0.04294424034300781,,,4.0,5.0,,,-0.625487983389324,-0.520932265223596
Algeria,2005.0,,2439.672716155245,15.3000001907349,42.9000015258789,,,41.5384592931093,0.41047846312241704,,12.4,25.0,,69.8386097560976,,22.6,5.0,,,,81.28570789455979,36.7281636240871,57.836200767577,6.0,,5.0,0.0,5.247719457723581,,,,,,,,,,,8.853736225348948,,,0.04332054377330463,,,0.0,5.0,,,-0.422175187508258,-0.43736562890885206
Algeria,2006.0,,2441.8661491768366,12.3000001907349,42.7999992370605,,,62.8832742162978,0.509104678330594,72.64868,13.4,25.0,,70.0083658536585,,21.6,5.0,,,,82.6459662457723,35.8322080501342,58.9495749417706,6.0,,5.0,1.0,5.174580510487458,,,,,,,,,,,8.854634889983082,,,0.024197048599566173,,,0.0,1.0,,,-0.486024283835446,-0.522132075050869
Algeria,2007.0,,2482.457160084601,13.8000001907349,42.7999992370605,,,81.2901232665435,0.8465577724458109,,13.2,25.0,,70.1710487804878,,20.7,5.0,,,,100.0,34.936252476181394,60.0629491159642,6.0,,5.0,0.0,5.138011036824331,,,,,,,,,,,8.871121187788484,,,0.02016426313703024,,,0.0,4.0,,,-0.515521677106959,-0.6028427502169661
Algeria,2008.0,,2487.5718962184856,11.3000001907349,42.7000007629395,,48.7,78.51588827568051,1.4087359287613002,,10.8,25.0,70.0,70.32707317073171,,19.8,5.0,,58.3,15.1,100.0,34.0402969022285,61.1763232901578,6.0,18.0,5.0,1.0,4.9460213004848805,40.0,32.3,,62.0,,37.0,,1.0,,,8.87317942039903,55.0,37.0,0.006502112564175544,44.0,42.0,0.0,5.0,63.6,47.6,-0.561762264585439,-0.611815121126854
Algeria,2009.0,,2484.1127490772933,10.1999998092651,42.7999992370605,,53.0,93.6471149437679,2.3404751588032404,,12.1,25.0,67.0,70.4749268292683,,19.1,5.0,,62.7,6.4,100.0,34.0402969022285,61.1763232901578,6.0,11.0,5.0,0.0,4.973448405571239,50.0,25.5,,63.0,,47.0,,2.0,,,8.871787880932562,61.0,,0.005734040686551145,55.0,47.0,0.0,6.0,61.4,52.7,-0.546508969775355,-0.5782845565092211
Algeria,2010.0,,2526.3569374481394,10.0,43.0999984741211,48.0,,92.4212607527282,2.5374837093545897,,12.9,25.0,75.0,70.61660975609759,,18.4,5.0,,58.7,9.5,100.0,34.0402969022285,61.1763232901578,6.0,4.0,5.0,0.0,5.010017879049521,53.0,20.3,0.94,55.0,,38.0,,2.0,,5.5,8.888650647112392,66.0,,0.0058602576256345795,49.0,54.0,0.0,5.0,66.5,,-0.48780516937363,-0.47644364383104
Algeria,2011.0,,2543.984609881236,10.0,43.4000015258789,43.0,58.9,98.9875901999747,2.77930693701393,,12.1,25.0,,70.7516829268293,19.0,17.8,5.0,,59.4,13.2,,,,6.0,,5.0,0.0,4.70831972201354,53.0,18.3,0.93,,,38.0,,2.0,,,8.895603923648288,58.0,,0.007502840728556005,48.0,53.0,0.0,4.0,65.7,,-0.559552290377275,-0.5775097714504829
Algeria,2012.0,,2578.8527602540007,,43.7000007629395,42.0,,103.305864403022,3.04529199666238,,12.1,25.0,,,,17.2,,,65.5,10.1,,,,6.0,,5.0,,,57.0,21.6,0.92,,,39.0,,2.0,,,8.90921696123551,,,0.012554514571227582,55.0,43.0,0.0,,,,-0.5363664553386049,-0.553061056247332
Algeria,2013.0,,,,,,,,,,12.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1960.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1965.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1970.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1975.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1976.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1977.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1978.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1979.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1980.0,,,12.3999996185303,,,,0.0,,97.34416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1981.0,,,10.6000003814697,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1982.0,,,12.8000001907349,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1983.0,,,13.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1984.0,,,13.1000003814697,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1985.0,,,12.5,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1986.0,,,13.3999996185303,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1990.0,,,3.5,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1991.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1992.0,,,,,,,1.4099258781823998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1993.0,,,,,,,1.7716186689238402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1994.0,,,,,,,2.31280716970223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1995.0,,,,,,,2.36210056879382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1996.0,,,,,,,2.41182909407989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1997.0,,,,,,,2.55316044789729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1998.0,,,,,,,2.69082428917392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,1999.0,,,,,,,3.1764519032241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,2000.0,,,5.09999990463257,,,,3.4568329718004303,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,2001.0,,,,,,,3.67711015980762,0.0,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,2002.0,,,,,,,3.41112805133446,0.0,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,2003.0,,,,,,,3.45542501727713,,,,,,,,,,,,,100.0,,,,,,,,,,,,4.552715655,,,,,,,,,,,,,,,,,
American Samoa,2004.0,,,,,,,3.6365987296148394,,,,,,,,,,,,,100.0,,,,,,,,,,,,4.4773790952,,,,,,,,,,,,,,,,0.781815653862019,-0.19619128884659498
American Samoa,2005.0,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,3.0839694656,,,,,,,,,,,,,,,,0.796982611510473,0.19361827985972896
American Samoa,2006.0,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,2.5560538117,,,,,,,,,,,,,,,,0.325921312299682,0.204034167009595
American Samoa,2007.0,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33897466645139596,0.460506386278997
American Samoa,2008.0,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355634953225619,0.483222256909765
American Samoa,2009.0,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38210137864925603,0.486305697775435
American Samoa,2010.0,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37191316100693206,0.486811596205496
American Samoa,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358298998201257,0.47909057848078795
American Samoa,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350326624617615,0.47743110351043105
Andorra,1960.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1965.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1970.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1975.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1976.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1977.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1978.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1979.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1980.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1981.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1982.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1983.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1984.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1985.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1986.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1987.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1988.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1989.0,,,,,,,0.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1990.0,,,,,,,0.0,,,,,,,22.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1991.0,,,,,,,0.0,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1992.0,,,,,,,1.3329409524468998,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1993.0,,,,,,,1.28564364595352,,,,,,,,5.8,,,,,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1994.0,,,,,,,1.2422557081966699,,,,,,,,5.4,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1995.0,,,,,,,4.36637351427379,,,,,,,,5.2,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1996.0,,,,,,,8.41369371579254,,,,,,,,5.0,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.35953930852775,1.4375043607972198
Andorra,1997.0,,,,,,,13.2778676527232,,,,,,,,4.7,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
Andorra,1998.0,,,,,,,21.973352426610198,,,,,,,,4.5,,,,,,,,1.0,,1.0,2.0,,,,,,3.2,,,,,,,,,,,,,,,,1.3801486115176498,1.43483668729488
Andorra,1999.0,,,,,,,32.1950457138392,,,,,,,,4.3,,,,,,,,1.0,,1.0,2.0,,,,,,2.7,,,,,,,,,,,,,,,,,
Andorra,2000.0,,,,,,,36.4251013398521,,,,,,,23.0,4.1,,,,,100.0,84.1820409060218,84.98095167763121,1.0,,1.0,2.0,,,,,,3.4,,,,,,,,,,,,,,,,1.38488275925551,1.4102233930181598
Andorra,2001.0,,,,,,,44.32745895466189,,,,,,,,3.9,,,,,100.0,84.1820409060218,84.98095167763121,1.0,,1.0,2.0,,,,,,3.2,,,,,,,,,,,,,8.0,,,,
Andorra,2002.0,,,,,,,47.492142577813794,1.66273192068711,,,,,,,3.8,,,,,100.0,84.1820409060218,84.98095167763121,1.0,,1.0,2.0,,,,,,2.8,,,,,,,,,,,,,,,,1.29933396645836,1.37464345745282
Andorra,2003.0,,,,,,,71.87097489024,4.9873273963685705,,,,,,,3.7,,,,,100.0,84.1820409060218,84.98095167763121,1.0,,1.0,2.0,,,,,,2.8207331042000003,,,,,,,,,,,,,8.0,,,1.31651959437328,1.30130100413051
Andorra,2004.0,,,,,,,77.51952398661209,8.34351591138501,,,,,,,3.5,,,,,100.0,84.1820409060218,84.98095167763121,1.0,,1.0,2.0,,,,,,2.9111303999,,,,,,,,,,,,,8.0,,,1.10177840343172,1.4033956119306001
Andorra,2005.0,,,,,,,82.8882497945768,13.276756368118301,,,,,,,3.3,,,,,100.0,84.1820409060218,84.98095167763121,1.0,,1.0,2.0,,,,,,2.8496189907,,,,,,,,,,,,,8.0,,,1.2721831878199599,1.25231994396401
Andorra,2006.0,,,,,,,86.3910659288379,18.298820642512,,,,,,,3.3,,,,,100.0,89.4546939373478,89.98730111842079,1.0,,1.0,2.0,,,,,,3.6951962449,,,,,,,,,,,,,8.0,,,1.27474761208362,1.51608485788113
Andorra,2007.0,,,,,,,78.0230986607691,22.7620100749478,,,,,,,3.1,,,,,100.0,94.7273469686739,94.99365055921041,1.0,,1.0,2.0,,,,,,3.1313719779,,,,,,,,,,,,,8.0,,,1.29827388151318,1.4963688901776901
Andorra,2008.0,,,,,,,77.74804122213209,25.0336049989707,,,,,,,3.0,,,,,100.0,100.0,100.0,1.0,,1.0,2.0,,,,,,3.0995183825,,,,,,,,,,,,,8.0,,,1.31978526372031,1.53335281061107
Andorra,2009.0,,,,,,,77.1406718692114,27.416135855731,,,,,,,2.9,,,,,100.0,100.0,100.0,1.0,,1.0,2.0,,,,,,3.1133981860000004,,,,,,,,,,,,,8.0,,,1.34513677869739,1.5215497102022901
